DateTime,DateTime_sum,frame_nr,time_sum_ar,Timestamp,StepCount,last_step_time_ar,RightFootGround,LeftFootGround,step_length_sum_ar,hip_pos_list x,      y  ,      z  ,step_hip_list,LegLength,StepLength,StepLengthRatio,StrideWidth,StrideWidthRatio,StrideLengthRight,StrideLengthRightRatio,StrideTimeRight,StrideLengthLeft,StrideLengthLeftRatio,StrideTimeLeft,Velocity,VelocityRatio,Acceleration,AccelerationRatio,HeadRotationX,HeadRotationY,HeadRotationZ,HeadRotationW
27.11.2023 11:11:40 :829,18987,4860,18.847730,162.000000,26,-1,1,0,-1,(2.464203, 0.000000, 2.688589),-1,0.884548,0.272162,0.307684,0.127504,0.144146,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.456446,0.516021,14.833340,16.769400,0.604831,0.036895,-0.794055,0.047920
27.11.2023 11:11:40 :835,18993,4861,18.853730,162.033300,26,-1,1,0,-1,(2.465771, 0.000000, 2.691772),-1,0.884548,0.268210,0.303217,0.124474,0.140721,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.592204,0.669499,22.656610,25.613770,0.607955,0.037159,-0.791770,0.045940
27.11.2023 11:11:40 :839,18997,4862,18.857660,162.066700,26,-1,1,0,-1,(2.467175, 0.000000, 2.694723),-1,0.884548,0.264459,0.298977,0.121661,0.137541,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.831723,0.940280,61.007100,68.969810,0.610761,0.037462,-0.789697,0.044111
27.11.2023 11:11:40 :846,19004,4863,18.863700,162.100000,26,-1,1,0,-1,(2.467792, 0.000000, 2.696738),-1,0.884548,0.261746,0.295909,0.119046,0.134584,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.348805,0.394332,81.009950,91.583440,0.612018,0.037887,-0.788769,0.042928
27.11.2023 11:11:40 :851,19009,4864,18.869750,162.133300,26,-1,1,0,-1,(2.468730, 0.000000, 2.699783),-1,0.884548,0.257528,0.291141,0.115116,0.130141,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.526420,0.595128,29.344970,33.175100,0.613943,0.038566,-0.787335,0.041120
27.11.2023 11:11:40 :858,19016,4865,18.875950,162.166700,26,-1,1,0,-1,(2.469658, 0.000000, 2.702771),-1,0.884548,0.253244,0.286297,0.111293,0.125819,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.504733,0.570611,3.504031,3.961381,0.615864,0.039277,-0.785890,0.039324
27.11.2023 11:11:40 :863,19021,4866,18.880450,162.200000,26,-1,1,0,-1,(2.470597, 0.000000, 2.705763),-1,0.884548,0.248802,0.281276,0.107507,0.121538,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.696479,0.787384,42.581630,48.139430,0.617823,0.040036,-0.784402,0.037502
27.11.2023 11:11:40 :868,19026,4867,18.886040,162.233300,26,-1,1,0,-1,(2.471271, 0.000000, 2.707897),-1,0.884548,0.245541,0.277589,0.104839,0.118523,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.400167,0.452397,52.995650,59.912690,0.619240,0.040608,-0.783316,0.036187
27.11.2023 11:11:40 :873,19031,4868,18.891020,162.266700,26,-1,1,0,-1,(2.472100, 0.000000, 2.710497),-1,0.884548,0.241454,0.272969,0.101633,0.114898,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.548313,0.619880,29.759330,33.643550,0.620992,0.041340,-0.781963,0.034568
27.11.2023 11:11:40 :878,19036,4869,18.896050,162.300000,26,-1,1,0,-1,(2.472564, 0.000000, 2.712726),-1,0.884548,0.237719,0.268746,0.097980,0.110768,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.452544,0.511610,21.619210,24.440970,0.622189,0.042122,-0.781017,0.033451
27.11.2023 11:11:40 :884,19042,4870,18.901680,162.333300,26,-1,1,0,-1,(2.472989, 0.000000, 2.714923),-1,0.884548,0.233927,0.264460,0.094257,0.106560,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.397276,0.449129,9.872790,11.161400,0.623347,0.042941,-0.780094,0.032379
27.11.2023 11:11:40 :889,19047,4871,18.906810,162.366700,26,-1,1,0,-1,(2.473459, 0.000000, 2.717324),-1,0.884548,0.229681,0.259659,0.090212,0.101987,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.476590,0.538795,15.452120,17.468940,0.624639,0.043871,-0.779056,0.031197
27.11.2023 11:11:40 :893,19051,4872,18.911500,162.400000,26,-1,1,0,-1,(2.473883, 0.000000, 2.719457),-1,0.884548,0.225811,0.255284,0.086641,0.097950,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.464315,0.524917,2.635137,2.979077,0.625814,0.044732,-0.778105,0.030136
27.11.2023 11:11:40 :899,19057,4873,18.917370,162.433300,26,-1,1,0,-1,(2.474267, 0.000000, 2.721362),-1,0.884548,0.222276,0.251288,0.083478,0.094373,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.331068,0.374279,22.704830,25.668280,0.626884,0.045529,-0.777234,0.029180
27.11.2023 11:11:40 :905,19063,4874,18.923120,162.466700,26,-1,1,0,-1,(2.474742, 0.000000, 2.723686),-1,0.884548,0.217855,0.246290,0.079652,0.090049,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.412231,0.466035,14.107850,15.949220,0.628219,0.046540,-0.776139,0.028000
27.11.2023 11:11:40 :912,19070,4875,18.929670,162.500000,26,-1,1,0,-1,(2.475143, 0.000000, 2.726020),-1,0.884548,0.213776,0.241679,0.075686,0.085564,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.361512,0.408696,7.965580,9.005255,0.629808,0.047637,-0.774822,0.026918
27.11.2023 11:11:40 :917,19075,4876,18.935600,162.533300,26,-1,1,0,-1,(2.475531, 0.000000, 2.728716),-1,0.884548,0.209399,0.236730,0.070991,0.080257,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.459527,0.519505,16.638360,18.810020,0.631888,0.048993,-0.773081,0.025764
27.11.2023 11:11:40 :924,19082,4877,18.941830,162.566700,26,-1,1,0,-1,(2.475873, 0.000000, 2.731086),-1,0.884548,0.205473,0.232291,0.066904,0.075637,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.384673,0.434881,12.023620,13.592960,0.633765,0.050237,-0.771496,0.024750
27.11.2023 11:11:40 :928,19086,4878,18.946620,162.600000,26,-1,1,0,-1,(2.476222, 0.000000, 2.733506),-1,0.884548,0.201386,0.227671,0.062778,0.070972,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.509984,0.576547,26.145630,29.558190,0.635731,0.051561,-0.769822,0.023716
27.11.2023 11:11:40 :932,19090,4879,18.950060,162.633300,26,-1,1,0,-1,(2.476484, 0.000000, 2.735320),-1,0.884548,0.198266,0.224144,0.059718,0.067512,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.533233,0.602831,6.762955,7.645662,0.637240,0.052591,-0.768527,0.022941
27.11.2023 11:11:40 :939,19097,4880,18.957130,162.666700,26,-1,1,0,-1,(2.476669, 0.000000, 2.736594),-1,0.884548,0.196044,0.221632,0.057586,0.065102,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.182019,0.205777,49.656310,56.137500,0.638319,0.053336,-0.767596,0.022397
27.11.2023 11:11:40 :944,19102,4881,18.962170,162.700000,26,-1,1,0,-1,(2.476908, 0.000000, 2.739111),-1,0.884548,0.191413,0.216396,0.052866,0.059767,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.502301,0.567862,63.704740,72.019540,0.640497,0.054479,-0.765720,0.021661
27.11.2023 11:11:40 :949,19107,4882,18.966760,162.733300,26,-1,1,0,-1,(2.476991, 0.000000, 2.740823),-1,0.884548,0.188111,0.212664,0.049325,0.055762,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.372876,0.421545,28.495540,32.214810,0.642022,0.055047,-0.764409,0.021370
27.11.2023 11:11:40 :955,19113,4883,18.972730,162.766700,26,-1,1,0,-1,(2.477063, 0.000000, 2.742342),-1,0.884548,0.185147,0.209313,0.046182,0.052209,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.254711,0.287957,19.779950,22.361650,0.643411,0.055564,-0.763210,0.021114
27.11.2023 11:11:40 :958,19116,4884,18.976090,162.800000,26,-1,1,0,-1,(2.477153, 0.000000, 2.744261),-1,0.884548,0.181364,0.205036,0.042219,0.047729,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.571839,0.646476,94.408520,106.730800,0.645211,0.056235,-0.761648,0.020797
27.11.2023 11:11:40 :965,19123,4885,18.983040,162.833300,26,-1,1,0,-1,(2.477201, 0.000000, 2.745311),-1,0.884548,0.179270,0.202668,0.040051,0.045278,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.151186,0.170919,60.519450,68.418500,0.646221,0.056611,-0.760769,0.020626
27.11.2023 11:11:40 :971,19129,4886,18.988700,162.866700,26,-1,1,0,-1,(2.477295, 0.000000, 2.747418),-1,0.884548,0.175019,0.197862,0.035703,0.040363,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.372877,0.421546,39.199910,44.316320,0.648304,0.057388,-0.758945,0.020288
27.11.2023 11:11:40 :975,19133,4887,18.993440,162.900000,26,-1,1,0,-1,(2.477354, 0.000000, 2.749036),-1,0.884548,0.171776,0.194197,0.032487,0.036728,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.341591,0.386176,6.627396,7.492410,0.649907,0.057745,-0.757548,0.020205
27.11.2023 11:11:40 :979,19137,4888,18.997040,162.933300,26,-1,1,0,-1,(2.477384, 0.000000, 2.750300),-1,0.884548,0.169328,0.191429,0.030149,0.034084,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.351388,0.397252,3.022309,3.416784,0.651118,0.057632,-0.756510,0.020398
27.11.2023 11:11:40 :985,19143,4889,19.003840,162.966700,26,-1,1,0,-1,(2.477405, 0.000000, 2.751233),-1,0.884548,0.167507,0.189370,0.028413,0.032122,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.137258,0.155173,31.487960,35.597810,0.652037,0.057541,-0.755722,0.020544
27.11.2023 11:11:40 :991,19149,4890,19.009770,163.000000,26,-1,1,0,-1,(2.477442, 0.000000, 2.752935),-1,0.884548,0.164161,0.185587,0.025227,0.028520,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.287232,0.324722,25.302760,28.605300,0.653769,0.057358,-0.754230,0.020818
27.11.2023 11:11:40 :997,19155,4891,19.015470,163.033300,26,-1,1,0,-1,(2.477473, 0.000000, 2.754353),-1,0.884548,0.161348,0.182407,0.022548,0.025491,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.248575,0.281019,6.773305,7.657363,0.655272,0.057188,-0.752931,0.021054
27.11.2023 11:11:41 :2,19160,4892,19.020720,163.066700,26,-1,1,0,-1,(2.477501, 0.000000, 2.755662),-1,0.884548,0.158729,0.179446,0.020051,0.022668,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.249595,0.282173,0.196231,0.221844,0.656715,0.057014,-0.751679,0.021280
27.11.2023 11:11:41 :9,19167,4893,19.027950,163.100000,26,-1,1,0,-1,(2.477529, 0.000000, 2.756817),-1,0.884548,0.156412,0.176827,0.017850,0.020180,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.159704,0.180548,12.429740,14.052080,0.658030,0.056761,-0.750542,0.021502
27.11.2023 11:11:41 :14,19172,4894,19.032220,163.133300,26,-1,1,0,-1,(2.477591, 0.000000, 2.758344),-1,0.884548,0.153446,0.173474,0.015141,0.017118,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.357769,0.404465,46.367450,52.419380,0.659777,0.055665,-0.749076,0.021940
27.11.2023 11:11:41 :19,19177,4895,19.038290,163.166700,26,-1,1,0,-1,(2.477626, 0.000000, 2.759207),-1,0.884548,0.151776,0.171586,0.013581,0.015353,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.142337,0.160915,35.498230,40.131490,0.660805,0.055010,-0.748211,0.022190
27.11.2023 11:11:41 :25,19183,4896,19.043310,163.200000,26,-1,1,0,-1,(2.477675, 0.000000, 2.760384),-1,0.884548,0.149507,0.169021,0.011411,0.012900,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.234704,0.265338,18.405640,20.807960,0.662261,0.054070,-0.746980,0.022533
27.11.2023 11:11:41 :29,19187,4897,19.047960,163.233300,26,-1,1,0,-1,(2.477715, 0.000000, 2.761314),-1,0.884548,0.147727,0.167008,0.009655,0.010915,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.200255,0.226392,7.412732,8.380248,0.663461,0.053285,-0.745963,0.022807
27.11.2023 11:11:41 :34,19192,4898,19.052740,163.266700,26,-1,1,0,-1,(2.477751, 0.000000, 2.762140),-1,0.884548,0.146153,0.165229,0.008056,0.009108,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.172959,0.195534,5.707727,6.452705,0.664569,0.052552,-0.745021,0.023051
27.11.2023 11:11:41 :40,19198,4899,19.058620,163.300000,26,-1,1,0,-1,(2.477787, 0.000000, 2.762956),-1,0.884548,0.144611,0.163485,0.006437,0.007277,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.138762,0.156874,5.812214,6.570830,0.665704,0.051792,-0.744052,0.023294
27.11.2023 11:11:41 :45,19203,4900,19.063030,163.333300,26,-1,1,0,-1,(2.477892, 0.000000, 2.763875),-1,0.884548,0.142854,0.161499,0.004267,0.004823,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.209914,0.237312,16.364440,18.500350,0.667036,0.050891,-0.742914,0.023502
27.11.2023 11:11:41 :47,19205,4901,19.066310,163.366700,26,-1,1,0,-1,(2.477976, 0.000000, 2.764529),-1,0.884548,0.141618,0.160102,0.002633,0.002977,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.201262,0.227531,2.763839,3.124577,0.668026,0.050214,-0.742065,0.023643
27.11.2023 11:11:41 :54,19212,4902,19.072670,163.400000,26,-1,1,0,-1,(2.478038, 0.000000, 2.764996),-1,0.884548,0.140744,0.159115,0.001426,0.001613,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.074046,0.083711,19.993260,22.602800,0.668760,0.049709,-0.741435,0.023743
27.11.2023 11:11:41 :58,19216,4903,19.076640,163.433300,26,-1,1,0,-1,(2.478158, 0.000000, 2.765861),-1,0.884548,0.139155,0.157318,0.000909,0.001028,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.219834,0.248527,36.696930,41.486650,0.670183,0.048723,-0.740209,0.023927
27.11.2023 11:11:41 :64,19222,4904,19.082320,163.466700,26,-1,1,0,-1,(2.478234, 0.000000, 2.766372),-1,0.884548,0.138235,0.156277,0.002363,0.002672,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.090972,0.102846,22.690430,25.652010,0.671068,0.048103,-0.739443,0.024034
27.11.2023 11:11:41 :69,19227,4905,19.088010,163.500000,26,-1,1,0,-1,(2.478341, 0.000000, 2.767064),-1,0.884548,0.137017,0.154901,0.004438,0.005017,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.123182,0.139259,5.662626,6.401717,0.672330,0.047211,-0.738349,0.024179
27.11.2023 11:11:41 :73,19231,4906,19.091660,163.533300,26,-1,1,0,-1,(2.478449, 0.000000, 2.767725),-1,0.884548,0.135992,0.153742,0.006525,0.007376,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.183372,0.207306,16.480910,18.632020,0.673604,0.046351,-0.737239,0.024242
27.11.2023 11:11:41 :79,19237,4907,19.097270,163.566700,26,-1,1,0,-1,(2.478515, 0.000000, 2.768151),-1,0.884548,0.135557,0.153250,0.007885,0.008914,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.076767,0.086786,19.008080,21.489040,0.674450,0.045875,-0.736499,0.024133
27.11.2023 11:11:41 :85,19243,4908,19.101960,163.600000,26,-1,1,0,-1,(2.478617, 0.000000, 2.768770),-1,0.884548,0.134980,0.152598,0.009984,0.011287,1.110917,1.255915,0.664644,0.843160,0.953210,0.420494,0.133921,0.151400,12.198400,13.790550,0.675746,0.045142,-0.735362,0.023960
27.11.2023 11:11:41 :89,19247,4909,19.107270,163.633300,26,-1,1,1,-1,(2.478702, 0.000000, 2.769255),-1,0.884548,0.134581,0.152146,0.011749,0.013282,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.092792,0.104903,7.747680,8.758915,0.676825,0.044530,-0.734410,0.023808
27.11.2023 11:11:41 :93,19251,4910,19.111280,163.666700,26,-1,1,1,-1,(2.478797, 0.000000, 2.769771),-1,0.884548,0.134220,0.151738,0.013763,0.015559,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.130506,0.147540,9.393987,10.620100,0.678045,0.043835,-0.733332,0.023630
27.11.2023 11:11:41 :96,19254,4911,19.114890,163.700000,26,-1,1,1,-1,(2.478869, 0.000000, 2.770137),-1,0.884548,0.134011,0.151502,0.015298,0.017295,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.103558,0.117075,7.486657,8.463823,0.678967,0.043308,-0.732514,0.023491
27.11.2023 11:11:41 :102,19260,4912,19.119890,163.733300,26,-1,1,1,-1,(2.478933, 0.000000, 2.770448),-1,0.884548,0.133870,0.151343,0.016685,0.018862,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.063374,0.071645,8.030102,9.078198,0.679792,0.042835,-0.731781,0.023362
27.11.2023 11:11:41 :106,19264,4913,19.123450,163.766700,26,-1,1,1,-1,(2.479021, 0.000000, 2.770852),-1,0.884548,0.133749,0.151206,0.018627,0.021058,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.116373,0.131562,14.904950,16.850360,0.680935,0.042178,-0.730761,0.023178
27.11.2023 11:11:41 :109,19267,4914,19.127130,163.800000,26,-1,1,1,-1,(2.479103, 0.000000, 2.771122),-1,0.884548,0.133791,0.151253,0.019740,0.022316,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.076801,0.086825,10.961420,12.392110,0.681661,0.041832,-0.730111,0.022952
27.11.2023 11:11:41 :113,19271,4915,19.131490,163.833300,26,-1,1,1,-1,(2.479189, 0.000000, 2.771386),-1,0.884548,0.133890,0.151365,0.020898,0.023625,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.063482,0.071767,3.063438,3.463280,0.682410,0.041479,-0.729439,0.022714
27.11.2023 11:11:41 :116,19274,4916,19.134530,163.866700,26,-1,1,1,-1,(2.479290, 0.000000, 2.771678),-1,0.884548,0.134076,0.151575,0.022290,0.025200,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.102040,0.115358,12.724880,14.385740,0.683297,0.041060,-0.728640,0.022429
27.11.2023 11:11:41 :121,19279,4917,19.139350,163.900000,26,-1,1,1,-1,(2.479360, 0.000000, 2.771868),-1,0.884548,0.134249,0.151771,0.023270,0.026307,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.041957,0.047434,12.450050,14.075040,0.683912,0.040771,-0.728086,0.022229
27.11.2023 11:11:41 :125,19283,4918,19.142560,163.933300,26,-1,1,1,-1,(2.479471, 0.000000, 2.772149),-1,0.884548,0.134598,0.152165,0.024853,0.028097,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.094083,0.106363,16.263590,18.386330,0.684890,0.040309,-0.727201,0.021908
27.11.2023 11:11:41 :129,19287,4919,19.146860,163.966700,26,-1,1,1,-1,(2.479545, 0.000000, 2.772321),-1,0.884548,0.134879,0.152484,0.025922,0.029305,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.043414,0.049080,11.777590,13.314810,0.685540,0.040004,-0.726612,0.021693
27.11.2023 11:11:41 :133,19291,4920,19.151080,164.000000,26,-1,1,1,-1,(2.479644, 0.000000, 2.772532),-1,0.884548,0.135317,0.152979,0.027377,0.030950,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.055414,0.062647,2.864499,3.238376,0.686409,0.039595,-0.725822,0.021402
27.11.2023 11:11:41 :137,19295,4921,19.155290,164.033300,26,-1,1,1,-1,(2.479740, 0.000000, 2.772720),-1,0.884548,0.135815,0.153541,0.028830,0.032593,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.050104,0.056644,1.365486,1.543711,0.687261,0.039195,-0.725045,0.021113
27.11.2023 11:11:41 :140,19298,4922,19.158150,164.066700,26,-1,1,1,-1,(2.479827, 0.000000, 2.772873),-1,0.884548,0.136345,0.154140,0.030183,0.034122,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.061745,0.069804,4.131768,4.671050,0.688054,0.038861,-0.724321,0.020761
27.11.2023 11:11:41 :144,19302,4923,19.161910,164.100000,26,-1,1,1,-1,(2.479879, 0.000000, 2.772956),-1,0.884548,0.136716,0.154560,0.031024,0.035073,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.025981,0.029372,9.525554,10.768840,0.688552,0.038687,-0.723866,0.020471
27.11.2023 11:11:41 :148,19306,4924,19.166420,164.133300,26,-1,1,1,-1,(2.479947, 0.000000, 2.773052),-1,0.884548,0.137244,0.155157,0.032143,0.036339,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.025961,0.029350,0.382537,0.432466,0.689204,0.038459,-0.723267,0.020089
27.11.2023 11:11:41 :153,19311,4925,19.170580,164.166700,26,-1,1,1,-1,(2.480029, 0.000000, 2.773146),-1,0.884548,0.137938,0.155942,0.033509,0.037882,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.030047,0.033969,1.174416,1.327702,0.689987,0.038188,-0.722548,0.019630
27.11.2023 11:11:41 :157,19315,4926,19.174750,164.200000,26,-1,1,1,-1,(2.480106, 0.000000, 2.773213),-1,0.884548,0.138636,0.156731,0.034791,0.039332,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.024461,0.027654,1.595449,1.803689,0.690708,0.037939,-0.721883,0.019205
27.11.2023 11:11:41 :159,19317,4927,19.177520,164.233300,26,-1,1,1,-1,(2.480183, 0.000000, 2.773262),-1,0.884548,0.139389,0.157582,0.036101,0.040813,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.032945,0.037245,3.459550,3.911094,0.691430,0.037693,-0.721215,0.018778
27.11.2023 11:11:41 :165,19323,4928,19.182820,164.266700,26,-1,1,1,-1,(2.480235, 0.000000, 2.773283),-1,0.884548,0.139918,0.158180,0.036983,0.041811,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.010645,0.012034,4.246787,4.801081,0.691910,0.037530,-0.720771,0.018493
27.11.2023 11:11:41 :171,19329,4929,19.189120,164.300000,26,-1,1,1,-1,(2.480335, 0.000000, 2.773303),-1,0.884548,0.140993,0.159396,0.038700,0.043751,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.016128,0.018234,0.967448,1.093720,0.692826,0.037222,-0.719921,0.017949
27.11.2023 11:11:41 :175,19333,4930,19.193760,164.333300,26,-1,1,1,-1,(2.480566, 0.000000, 2.773378),-1,0.884548,0.142400,0.160986,0.040800,0.046126,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.052383,0.059220,7.856442,8.881873,0.693854,0.036907,-0.718964,0.017217
27.11.2023 11:11:41 :179,19337,4931,19.198110,164.366700,26,-1,1,1,-1,(2.480864, 0.000000, 2.773510),-1,0.884548,0.143492,0.162221,0.042375,0.047905,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.074720,0.084473,5.339176,6.036050,0.694541,0.036733,-0.718324,0.016585
27.11.2023 11:11:41 :185,19343,4932,19.203080,164.400000,26,-1,1,1,-1,(2.481143, 0.000000, 2.773614),-1,0.884548,0.144526,0.163390,0.043865,0.049591,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.060177,0.068031,3.036201,3.432489,0.695187,0.036574,-0.717720,0.015990
27.11.2023 11:11:41 :190,19348,4933,19.208510,164.433300,26,-1,1,1,-1,(2.481462, 0.000000, 2.773711),-1,0.884548,0.145711,0.164729,0.045574,0.051522,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.061258,0.069253,0.724788,0.819388,0.695921,0.036395,-0.717032,0.015313
27.11.2023 11:11:41 :195,19353,4934,19.213440,164.466700,26,-1,1,1,-1,(2.481811, 0.000000, 2.773791),-1,0.884548,0.147018,0.166207,0.047461,0.053655,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.072616,0.082093,2.505477,2.832495,0.696725,0.036206,-0.716276,0.014571
27.11.2023 11:11:41 :199,19357,4935,19.218390,164.500000,26,-1,1,1,-1,(2.482127, 0.000000, 2.773839),-1,0.884548,0.148210,0.167554,0.049182,0.055601,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.064652,0.073091,1.897498,2.145161,0.697453,0.036038,-0.715590,0.013899
27.11.2023 11:11:41 :205,19363,4936,19.223130,164.533300,26,-1,1,1,-1,(2.482445, 0.000000, 2.773864),-1,0.884548,0.149416,0.168918,0.050923,0.057570,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.067399,0.076196,1.147678,1.297474,0.698183,0.035875,-0.714898,0.013223
27.11.2023 11:11:41 :209,19367,4937,19.227860,164.566700,26,-1,1,1,-1,(2.482937, 0.000000, 2.774001),-1,0.884548,0.150437,0.170072,0.052190,0.059002,1.110917,1.255915,0.664644,0.193590,0.218858,0.285511,0.107896,0.121979,9.247273,10.454240,0.698790,0.035724,-0.714325,0.012550
